"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"16 Ramersdorf - Perlach",46.7,762,1631,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"17 Obergiesing - Fasangarten",39.8,263,661,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"18 Untergiesing - Harlaching",23.1,71,307,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",29.6,165,558,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"20 Hadern",42,256,610,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"21 Pasing - Obermenzing",18,90,501,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"22 Aubing - Lochhausen - Langwied",43.8,168,384,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"23 Allach - Untermenzing",27.9,93,333,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"24 Feldmoching - Hasenbergl",55.4,365,659,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2011,"25 Laim",25.1,106,423,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"Stadt München",35.1,4741,13524,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"01 Altstadt - Lehel",10.5,12,114,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"02 Ludwigsvorstadt - Isarvorstadt",27.4,132,482,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"03 Maxvorstadt",22.9,84,367,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"04 Schwabing - West",25.3,80,316,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"05 Au - Haidhausen",23.3,189,812,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"06 Sendling",37.6,145,386,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"07 Sendling - Westpark",33.2,114,343,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"08 Schwanthalerhöhe",42.6,121,284,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"09 Neuhausen - Nymphenburg",21.5,171,795,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"10 Moosach",48.6,209,430,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"11 Milbertshofen - Am Hart",57.3,420,733,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"12 Schwabing - Freimann",31.6,225,711,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"13 Bogenhausen",24.6,162,659,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"14 Berg am Laim",51,159,312,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"15 Trudering - Riem",30.4,280,920,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"16 Ramersdorf - Perlach",46.1,742,1610,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"17 Obergiesing - Fasangarten",39.7,253,637,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"18 Untergiesing - Harlaching",21.8,63,289,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",29.8,167,561,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"20 Hadern",40.4,241,597,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"21 Pasing - Obermenzing",18.8,76,405,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"22 Aubing - Lochhausen - Langwied",43.6,150,344,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"23 Allach - Untermenzing",29,94,324,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"24 Feldmoching - Hasenbergl",51.1,351,687,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2010,"25 Laim",24.9,101,406,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"Stadt München",34.5,4396,12742,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"01 Altstadt - Lehel",11.9,14,118,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"02 Ludwigsvorstadt - Isarvorstadt",28.5,131,459,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"03 Maxvorstadt",23.7,86,363,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"04 Schwabing - West",23.1,72,312,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"05 Au - Haidhausen",23,180,783,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"06 Sendling",29.3,115,392,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"07 Sendling - Westpark",25.8,85,329,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"08 Schwanthalerhöhe",34.6,107,309,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"09 Neuhausen - Nymphenburg",22.7,174,766,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"10 Moosach",47.6,197,414,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"11 Milbertshofen - Am Hart",53.4,379,710,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"12 Schwabing - Freimann",28.8,191,663,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"13 Bogenhausen",21.7,126,580,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"14 Berg am Laim",51.4,144,280,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"15 Trudering - Riem",26.9,202,752,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"16 Ramersdorf - Perlach",50,695,1389,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"17 Obergiesing - Fasangarten",40.6,247,608,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"18 Untergiesing - Harlaching",26.3,70,266,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",29.7,164,552,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"20 Hadern",40.8,225,551,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"21 Pasing - Obermenzing",19.9,79,397,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"22 Aubing - Lochhausen - Langwied",42.4,139,328,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"23 Allach - Untermenzing",27.1,89,329,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"24 Feldmoching - Hasenbergl",54.3,377,694,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2009,"25 Laim",27.1,108,398,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"Stadt München",33.4,4119,12333,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"01 Altstadt - Lehel",12.7,15,118,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"02 Ludwigsvorstadt - Isarvorstadt",36.2,164,453,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"03 Maxvorstadt",24,87,362,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"04 Schwabing - West",18.5,54,292,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"05 Au - Haidhausen",23.8,183,769,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"06 Sendling",25.5,95,373,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"07 Sendling - Westpark",30,89,297,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"08 Schwanthalerhöhe",40.3,120,298,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"09 Neuhausen - Nymphenburg",18.2,141,775,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"10 Moosach",41,167,407,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"11 Milbertshofen - Am Hart",58.8,419,713,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"12 Schwabing - Freimann",30.2,199,658,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"13 Bogenhausen",20.1,112,556,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"14 Berg am Laim",49.1,138,281,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"15 Trudering - Riem",24.9,155,622,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"16 Ramersdorf - Perlach",46.3,636,1373,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"17 Obergiesing - Fasangarten",33.6,198,590,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"18 Untergiesing - Harlaching",30.1,82,272,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",30.1,167,554,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"20 Hadern",30.1,154,512,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"21 Pasing - Obermenzing",20,79,395,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"22 Aubing - Lochhausen - Langwied",43.5,141,324,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"23 Allach - Untermenzing",27,81,300,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"24 Feldmoching - Hasenbergl",49.9,333,667,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2008,"25 Laim",29.6,110,372,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"Stadt München",34,4029,11858,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"01 Altstadt - Lehel",14.8,17,115,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"02 Ludwigsvorstadt - Isarvorstadt",39.9,176,441,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"03 Maxvorstadt",18,62,344,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"04 Schwabing - West",17.9,46,257,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"05 Au - Haidhausen",26.2,191,729,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"06 Sendling",35.5,128,361,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2007,"07 Sendling - Westpark",27.3,78,286,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
