"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"16 Ramersdorf - Perlach",59,2923,4955,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"17 Obergiesing - Fasangarten",57.3,1048,1829,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"18 Untergiesing - Harlaching",67.7,1032,1525,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",64,1860,2905,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"20 Hadern",64.2,1263,1968,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"21 Pasing - Obermenzing",67.9,1602,2360,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"22 Aubing - Lochhausen - Langwied",71.8,1068,1487,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"23 Allach - Untermenzing",63.2,767,1213,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"24 Feldmoching - Hasenbergl",61.5,1518,2469,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2008,"25 Laim",66.2,1052,1590,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"Stadt München",64,33073,51643,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"01 Altstadt - Lehel",61.8,504,815,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"02 Ludwigsvorstadt - Isarvorstadt",54.2,939,1733,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"03 Maxvorstadt",62.7,1175,1875,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"04 Schwabing - West",70.6,874,1238,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"05 Au - Haidhausen",57.2,1397,2441,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"06 Sendling",66.1,1142,1727,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"07 Sendling - Westpark",68.3,999,1462,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"08 Schwanthalerhöhe",57.8,651,1126,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"09 Neuhausen - Nymphenburg",59,1796,3045,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"10 Moosach",66.2,1241,1874,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"11 Milbertshofen - Am Hart",63,1876,2979,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"12 Schwabing - Freimann",58.8,1613,2742,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"13 Bogenhausen",70.3,1971,2805,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"14 Berg am Laim",69.8,1021,1462,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"15 Trudering - Riem",68.7,1926,2805,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"16 Ramersdorf - Perlach",59.8,2904,4854,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"17 Obergiesing - Fasangarten",59.4,1062,1787,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"18 Untergiesing - Harlaching",67.6,1047,1549,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",65.2,1762,2704,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"20 Hadern",64.4,1275,1979,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"21 Pasing - Obermenzing",71,1549,2181,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"22 Aubing - Lochhausen - Langwied",75.3,1085,1441,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"23 Allach - Untermenzing",70.1,750,1070,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"24 Feldmoching - Hasenbergl",62,1491,2406,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","3 bis 7 Jahre (ohne Schulkinder)",2007,"25 Laim",66.3,1023,1543,"betreute Kinder (3 bis 7 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"Stadt München",24.4,20601,84333,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"01 Altstadt - Lehel",14.2,139,980,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"02 Ludwigsvorstadt - Isarvorstadt",22,547,2482,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"03 Maxvorstadt",14.3,390,2727,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"04 Schwabing - West",17.4,397,2278,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"05 Au - Haidhausen",29.7,1040,3507,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"06 Sendling",21.3,428,2013,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"07 Sendling - Westpark",22.1,783,3541,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"08 Schwanthalerhöhe",22.2,358,1609,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"09 Neuhausen - Nymphenburg",24.1,1169,4856,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"10 Moosach",31.5,987,3131,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"11 Milbertshofen - Am Hart",27,1028,3813,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"12 Schwabing - Freimann",25.6,1346,5253,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"13 Bogenhausen",19.2,1037,5405,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"14 Berg am Laim",30.1,680,2259,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"15 Trudering - Riem",24.7,1155,4667,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"16 Ramersdorf - Perlach",26.3,1966,7482,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"17 Obergiesing - Fasangarten",34.4,845,2455,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"18 Untergiesing - Harlaching",18.8,467,2488,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",20.8,1008,4837,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"20 Hadern",25.9,751,2901,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"21 Pasing - Obermenzing",22.8,1018,4472,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"22 Aubing - Lochhausen - Langwied",26.7,929,3477,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"23 Allach - Untermenzing",24.7,449,1816,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"24 Feldmoching - Hasenbergl",28.4,974,3434,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2022,"25 Laim",29,710,2450,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"Stadt München",23.5,19312,82038,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"01 Altstadt - Lehel",13.2,142,1074,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"02 Ludwigsvorstadt - Isarvorstadt",21.8,530,2432,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"03 Maxvorstadt",14.6,399,2724,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"04 Schwabing - West",17.9,402,2245,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"05 Au - Haidhausen",28.5,974,3412,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"06 Sendling",22.5,429,1907,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"07 Sendling - Westpark",21.5,753,3507,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"08 Schwanthalerhöhe",21.6,348,1613,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"09 Neuhausen - Nymphenburg",23.5,1101,4691,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"10 Moosach",30.7,884,2877,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"11 Milbertshofen - Am Hart",25.2,922,3660,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"12 Schwabing - Freimann",23.1,1190,5151,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"13 Bogenhausen",18.1,956,5275,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"14 Berg am Laim",29.2,643,2202,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"15 Trudering - Riem",25.2,1183,4699,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"16 Ramersdorf - Perlach",25.4,1860,7316,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"17 Obergiesing - Fasangarten",35.6,823,2314,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"18 Untergiesing - Harlaching",18.2,432,2368,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",20.3,944,4655,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"20 Hadern",26.2,743,2841,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"21 Pasing - Obermenzing",21.8,947,4350,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"22 Aubing - Lochhausen - Langwied",24.3,779,3203,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"23 Allach - Untermenzing",25.1,449,1786,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"24 Feldmoching - Hasenbergl",27,916,3389,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2021,"25 Laim",24,563,2347,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"Stadt München",23.3,18781,80555,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"01 Altstadt - Lehel",13.2,143,1086,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"02 Ludwigsvorstadt - Isarvorstadt",21.3,514,2418,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"03 Maxvorstadt",15.7,443,2829,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"04 Schwabing - West",18.8,427,2270,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"05 Au - Haidhausen",28.2,973,3448,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"06 Sendling",22.2,431,1941,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"07 Sendling - Westpark",20.3,691,3406,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"08 Schwanthalerhöhe",21.7,348,1605,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"09 Neuhausen - Nymphenburg",23.4,1087,4650,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"10 Moosach",31.6,857,2710,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"11 Milbertshofen - Am Hart",23.8,855,3589,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"12 Schwabing - Freimann",22.3,1137,5090,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"13 Bogenhausen",17.4,855,4927,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"14 Berg am Laim",27.6,581,2106,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"15 Trudering - Riem",25.4,1197,4717,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"16 Ramersdorf - Perlach",26.2,1894,7218,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"17 Obergiesing - Fasangarten",36,840,2333,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"18 Untergiesing - Harlaching",18.7,436,2327,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",20.3,904,4446,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"20 Hadern",25.2,720,2862,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"21 Pasing - Obermenzing",20.7,888,4284,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"22 Aubing - Lochhausen - Langwied",24.2,713,2944,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"23 Allach - Untermenzing",23.8,406,1704,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"24 Feldmoching - Hasenbergl",27,897,3323,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2020,"25 Laim",23.4,544,2322,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"Stadt München",22.6,17708,78403,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"01 Altstadt - Lehel",12.7,141,1113,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"02 Ludwigsvorstadt - Isarvorstadt",21,499,2379,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"03 Maxvorstadt",14.6,399,2733,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"04 Schwabing - West",17.6,406,2310,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"05 Au - Haidhausen",29.5,1013,3431,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"06 Sendling",23.1,447,1932,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"07 Sendling - Westpark",20.1,690,3427,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"08 Schwanthalerhöhe",20.4,329,1612,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"09 Neuhausen - Nymphenburg",23.6,1106,4687,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"10 Moosach",28.4,759,2677,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"11 Milbertshofen - Am Hart",24,841,3508,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"12 Schwabing - Freimann",19.9,949,4773,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"13 Bogenhausen",17,785,4627,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"14 Berg am Laim",23.1,487,2108,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"15 Trudering - Riem",25.6,1193,4665,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"16 Ramersdorf - Perlach",25.5,1786,7011,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"17 Obergiesing - Fasangarten",35.3,827,2341,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"18 Untergiesing - Harlaching",18.1,418,2305,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",19.4,842,4341,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"20 Hadern",26,701,2692,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"21 Pasing - Obermenzing",21.3,858,4030,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"22 Aubing - Lochhausen - Langwied",21.3,538,2530,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"23 Allach - Untermenzing",22,369,1675,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"24 Feldmoching - Hasenbergl",25.8,859,3331,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2019,"25 Laim",21.5,466,2165,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2018,"Stadt München",22.8,17555,76998,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2018,"01 Altstadt - Lehel",12.7,137,1077,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
